"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","CLP","Chilean Peso","0","Units",,,412.266667,,
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","CLP","Chilean Peso","0","Units",,,419.295,,
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","CLP","Chilean Peso","0","Units",,,460.2875,,
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","CLP","Chilean Peso","0","Units",,,508.776667,,
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","CLP","Chilean Peso","0","Units",,,539.5875,,
"CHL","Chile","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","CLP","Chilean Peso","0","Units",,,634.938333,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","PLN","Zloty","0","Units",,,0.266082,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","PLN","Zloty","0","Units",,,0.399595,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","PLN","Zloty","0","Units",,,0.541598,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","PLN","Zloty","0","Units",,,0.691175,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","PLN","Zloty","0","Units",,,0.928696,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","PLN","Zloty","0","Units",,,1.164119,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","PLN","Zloty","0","Units",,,1.351266,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","PLN","Zloty","0","Units",,,1.513266,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","PLN","Zloty","0","Units",,,1.655012,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","PLN","Zloty","0","Units",,,1.737656,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","Units",,,1.832933,,
"POL","Poland","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","Units",,,1.837063,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,1.871328,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,1.793302,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,1.630327,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,1.366479,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,1.323096,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,1.257927,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,1.287433,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,1.187313,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,1.026994,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.937138,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.929358,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,1.15552,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,1.240697,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.30546,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.455107,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.505226,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,1.110262,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.918992,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.897944,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.96125,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.826111,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.84851,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.798459,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.84533,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.829721,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.732749,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.769379,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.886609,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.899704,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.938283,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.082705,,
"DEU","Germany","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.116533,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","RUB","Russian Ruble","0","Units",,,1.97104,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","RUB","Russian Ruble","0","Units",,,2.845415,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","RUB","Russian Ruble","0","Units",,,3.276927,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","RUB","Russian Ruble","0","Units",,,3.95716,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","RUB","Russian Ruble","0","Units",,,6.862118,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","RUB","Russian Ruble","0","Units",,,7.554321,,
"RUS","Russia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","RUB","Russian Ruble","0","Units",,,8.876456,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,1.231411,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,1.109447,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,1.092281,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,1.024296,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.895453,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.979861,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.891983,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.816561,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.713933,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.695292,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.781435,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.953398,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,1.163116,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.37928,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.563712,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.248392,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,1.001738,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.821829,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.925758,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.886467,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.768036,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.775163,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.822511,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.895144,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.789231,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.729179,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.793383,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.915223,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.857079,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.995421,,
"BEL","Belgium","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.074691,,
